# jws-store.de ar- es keszletfeed; penznem: EUR; arak: brutto kiskereskedelmi; keszlet: igaz/hamis (nincs darabszam); generalva (UTC): 2026-09-16T11:57:14+00:00
sku;name;price;list_price;on_sale;discount_percent;in_stock;stock_type;availability_text;delivery_days;weight_g;url;image_url;category;brand;was_duplicate;duplicate_count;last_modified
5690_580;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;129.9;129.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6328;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5630_580;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;76.9;76.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6307;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5670_590;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;111.9;111.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6323;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5715_570;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;202.9;202.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6339;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5620_590;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;71.9;71.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6302;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5660_570;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;99.9;99.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6318;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5711_580;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;158.9;158.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6334;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5615_570;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;62.9;62.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6297;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5640_580;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;84.9;84.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6313;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5690_590;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;134.9;134.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6329;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5630_590;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;81.9;81.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6308;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5680_570;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;118.9;118.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6324;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5715_580;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;202.9;202.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6340;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5625_570;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;71.9;71.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6303;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5660_580;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;99.9;99.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6319;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5711_590;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;163.9;163.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6335;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5615_580;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;62.9;62.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6298;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5640_590;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;87.9;87.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6314;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5710_570;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;151.9;151.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6330;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5600;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;59.9;59.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6277;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5635_570;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;78.9;78.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6309;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5680_580;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;118.9;118.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6325;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5715_590;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;206.9;206.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6341;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5625_580;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;71.9;71.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6304;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5660_590;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;104.9;104.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6320;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5712_570;Elektrische Fußbodenheizung 150 Watt Elektrische Bodenheizung inkl Thermostat;166.9;166.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-150watt-je-m-digital-thermostat-weiss-elektrisch-twin-technologie-jws-verschiedene-groessen_5600_6336;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5600/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5911_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;175.9;175.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6506;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5830_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;87.9;87.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6531;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5912_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;189.9;189.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6501;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5860_580;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;115.9;115.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6520;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5815_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;67.9;67.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6542;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5890_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;153.9;153.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6512;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5820_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;79.9;79.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6537;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5910_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;167.9;167.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6507;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5830_580;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;82.9;82.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6532;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5912_580;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;184.9;184.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6502;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5860_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;115.9;115.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6521;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5810_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;69.9;69.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6543;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5880_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;144.9;144.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6513;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5820_580;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;75.9;75.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6538;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5910_580;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;162.9;162.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6508;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5830_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;82.9;82.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6533;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5912_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;184.9;184.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6503;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5835_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;92.9;92.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6528;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5810_580;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;65.9;65.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6544;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5800_580;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;139.9;139.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6514;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5820_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;75.9;75.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6539;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5910_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;162.9;162.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6509;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5825_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;82.9;82.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6534;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5911_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;179.9;179.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6504;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5835_580;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;87.9;87.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6529;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5810_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;65.9;65.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6545;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5880_570;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;139.9;139.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6515;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
5815_590;Elektrische Fußbodenheizung 200 Watt Elektrische Bodenheizung inkl Thermostat;72.9;72.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/elektrische-fussbodenheizung-200-watt-elektrische-bodenheizung-inkl-thermostat_5800_6540;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/5800/full/Thermostate-Heizmatte-pxo.jpg;Heiztechnik;JWS;False;1;2026-09-16T11:54:57+00:00
